attendance_id,employee_id,attendance_month,month_start_date,working_days,days_present,days_absent,annual_leave_days,sick_leave_days,unpaid_leave_days,other_leave_days,total_leave_days,late_arrivals,early_departures,overtime_hours,attendance_rate_pct
ATT-006929,EMP-0080,2026-05,1/5/2026,17,12,0,5,0,0,0,5,6,0,15,70.59
ATT-006930,EMP-0081,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,1,0,100
ATT-006931,EMP-0083,2026-05,1/5/2026,17,15,0,0,0,2,0,2,2,0,0,88.24
ATT-006932,EMP-0084,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,24.5,100
ATT-006933,EMP-0086,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,3,8.5,100
ATT-006934,EMP-0087,2026-05,1/5/2026,17,13,0,4,0,0,0,4,0,0,0,76.47
ATT-006935,EMP-0088,2026-05,1/5/2026,17,17,0,0,0,0,0,0,6,0,0,100
ATT-006936,EMP-0089,2026-05,1/5/2026,17,16,1,0,0,0,0,0,0,0,0,94.12
ATT-006937,EMP-0090,2026-05,1/5/2026,17,15,2,0,0,0,0,0,3,0,4.5,88.24
ATT-006938,EMP-0091,2026-05,1/5/2026,17,17,0,0,0,0,0,0,5,0,0,100
ATT-006939,EMP-0092,2026-05,1/5/2026,17,15,2,0,0,0,0,0,0,0,0,88.24
ATT-006940,EMP-0093,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,23,100
ATT-006941,EMP-0094,2026-05,1/5/2026,17,14,1,2,0,0,0,2,3,4,11.5,82.35
ATT-006942,EMP-0095,2026-05,1/5/2026,17,16,1,0,0,0,0,0,2,0,0,94.12
ATT-006943,EMP-0096,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,18.5,100
ATT-006944,EMP-0097,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,1,0,100
ATT-006945,EMP-0098,2026-05,1/5/2026,17,17,0,0,0,0,0,0,2,0,0,100
ATT-006946,EMP-0099,2026-05,1/5/2026,17,16,0,0,0,0,1,1,0,4,23,94.12
ATT-006947,EMP-0100,2026-05,1/5/2026,17,16,1,0,0,0,0,0,0,1,0,94.12
ATT-006948,EMP-0102,2026-05,1/5/2026,17,15,0,2,0,0,0,2,0,0,17,88.24
ATT-006949,EMP-0103,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,4,0,100
ATT-006950,EMP-0104,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,20.5,100
ATT-006951,EMP-0105,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-006952,EMP-0106,2026-05,1/5/2026,17,17,0,0,0,0,0,0,1,2,0,100
ATT-006953,EMP-0107,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,4,0,100
ATT-006954,EMP-0108,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-006955,EMP-0109,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,6,100
ATT-006956,EMP-0110,2026-05,1/5/2026,17,17,0,0,0,0,0,0,3,0,0,100
ATT-006957,EMP-0111,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,1,18,100
ATT-006958,EMP-0112,2026-05,1/5/2026,17,12,0,5,0,0,0,5,0,0,3,70.59
ATT-006959,EMP-0113,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,17.5,100
ATT-006960,EMP-0115,2026-05,1/5/2026,17,17,0,0,0,0,0,0,4,4,0,100
ATT-006961,EMP-0116,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,2,0,100
ATT-006962,EMP-0117,2026-05,1/5/2026,17,7,2,8,0,0,0,8,0,4,0,41.18
ATT-006963,EMP-0118,2026-05,1/5/2026,17,15,0,0,2,0,0,2,1,0,0,88.24
ATT-006964,EMP-0119,2026-05,1/5/2026,17,16,1,0,0,0,0,0,0,0,0,94.12
ATT-006965,EMP-0120,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,6.5,100
ATT-006966,EMP-0121,2026-05,1/5/2026,17,17,0,0,0,0,0,0,6,1,24,100
ATT-006967,EMP-0122,2026-05,1/5/2026,17,8,0,9,0,0,0,9,0,0,24,47.06
ATT-006968,EMP-0123,2026-05,1/5/2026,17,17,0,0,0,0,0,0,3,4,0,100
ATT-006969,EMP-0124,2026-05,1/5/2026,17,16,0,0,0,1,0,1,0,0,0,94.12
ATT-006970,EMP-0125,2026-05,1/5/2026,17,17,0,0,0,0,0,0,5,0,7,100
ATT-006971,EMP-0126,2026-05,1/5/2026,17,7,0,9,1,0,0,10,5,0,2.5,41.18
ATT-006972,EMP-0127,2026-05,1/5/2026,17,10,0,7,0,0,0,7,0,0,0,58.82
ATT-006973,EMP-0128,2026-05,1/5/2026,17,8,2,7,0,0,0,7,0,0,0,47.06
ATT-006974,EMP-0129,2026-05,1/5/2026,17,14,0,3,0,0,0,3,3,0,0,82.35
ATT-006975,EMP-0130,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,1,18.5,100
ATT-006976,EMP-0131,2026-05,1/5/2026,17,15,2,0,0,0,0,0,0,0,0,88.24
ATT-006977,EMP-0132,2026-05,1/5/2026,17,17,0,0,0,0,0,0,3,4,0,100
ATT-006978,EMP-0133,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,1,22.5,100
ATT-006979,EMP-0134,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,12,100
ATT-006980,EMP-0135,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,4.5,100
ATT-006981,EMP-0136,2026-05,1/5/2026,17,17,0,0,0,0,0,0,3,0,0,100
ATT-006982,EMP-0137,2026-05,1/5/2026,17,14,0,0,3,0,0,3,0,0,0,82.35
ATT-006983,EMP-0138,2026-05,1/5/2026,17,17,0,0,0,0,0,0,3,0,0,100
ATT-006984,EMP-0140,2026-05,1/5/2026,17,17,0,0,0,0,0,0,1,0,25.5,100
ATT-006985,EMP-0141,2026-05,1/5/2026,17,17,0,0,0,0,0,0,1,0,0,100
ATT-006986,EMP-0142,2026-05,1/5/2026,17,15,0,0,0,2,0,2,6,0,21.5,88.24
ATT-006987,EMP-0143,2026-05,1/5/2026,17,17,0,0,0,0,0,0,2,0,16,100
ATT-006988,EMP-0144,2026-05,1/5/2026,17,17,0,0,0,0,0,0,4,0,0,100
ATT-006989,EMP-0145,2026-05,1/5/2026,17,5,0,10,2,0,0,12,3,1,0,29.41
ATT-006990,EMP-0146,2026-05,1/5/2026,17,15,2,0,0,0,0,0,2,0,4,88.24
ATT-006991,EMP-0147,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,14,100
ATT-006992,EMP-0149,2026-05,1/5/2026,17,17,0,0,0,0,0,0,2,0,0,100
ATT-006993,EMP-0150,2026-05,1/5/2026,17,17,0,0,0,0,0,0,2,0,2.5,100
ATT-006994,EMP-0151,2026-05,1/5/2026,17,7,0,7,0,0,3,10,0,1,6,41.18
ATT-006995,EMP-0152,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,22.5,100
ATT-006996,EMP-0153,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-006997,EMP-0154,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,1,0,100
ATT-006998,EMP-0155,2026-05,1/5/2026,17,14,0,0,0,0,3,3,0,0,0,82.35
ATT-006999,EMP-0156,2026-05,1/5/2026,17,16,1,0,0,0,0,0,1,1,0,94.12
ATT-007000,EMP-0157,2026-05,1/5/2026,17,10,0,7,0,0,0,7,4,0,14.5,58.82
ATT-007001,EMP-0158,2026-05,1/5/2026,17,16,0,0,0,0,1,1,0,0,5.5,94.12
ATT-007002,EMP-0159,2026-05,1/5/2026,17,17,0,0,0,0,0,0,6,1,0,100
ATT-007003,EMP-0160,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007004,EMP-0161,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007005,EMP-0162,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,4,0,100
ATT-007006,EMP-0163,2026-05,1/5/2026,17,15,0,0,2,0,0,2,3,0,10,88.24
ATT-007007,EMP-0164,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007008,EMP-0165,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007009,EMP-0166,2026-05,1/5/2026,17,15,2,0,0,0,0,0,2,0,4.5,88.24
ATT-007010,EMP-0167,2026-05,1/5/2026,17,11,0,6,0,0,0,6,0,0,0,64.71
ATT-007011,EMP-0168,2026-05,1/5/2026,17,15,2,0,0,0,0,0,3,0,0,88.24
ATT-007012,EMP-0169,2026-05,1/5/2026,17,17,0,0,0,0,0,0,2,0,12,100
ATT-007013,EMP-0170,2026-05,1/5/2026,17,15,0,2,0,0,0,2,0,0,20,88.24
ATT-007014,EMP-0171,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,2,3.5,100
ATT-007015,EMP-0172,2026-05,1/5/2026,17,17,0,0,0,0,0,0,5,3,0,100
ATT-007016,EMP-0173,2026-05,1/5/2026,17,16,0,1,0,0,0,1,0,0,18.5,94.12
ATT-007017,EMP-0174,2026-05,1/5/2026,17,15,2,0,0,0,0,0,4,0,0,88.24
ATT-007018,EMP-0175,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007019,EMP-0176,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,18,100
ATT-007020,EMP-0177,2026-05,1/5/2026,17,11,0,6,0,0,0,6,0,0,23.5,64.71
ATT-007021,EMP-0178,2026-05,1/5/2026,17,15,0,0,2,0,0,2,4,1,0,88.24
ATT-007022,EMP-0180,2026-05,1/5/2026,17,14,0,0,0,0,3,3,6,0,2.5,82.35
ATT-007023,EMP-0181,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007024,EMP-0182,2026-05,1/5/2026,17,9,0,8,0,0,0,8,0,0,4,52.94
ATT-007025,EMP-0183,2026-05,1/5/2026,17,17,0,0,0,0,0,0,1,2,0,100
ATT-007026,EMP-0184,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007027,EMP-0185,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,12.5,100
ATT-007028,EMP-0186,2026-05,1/5/2026,17,15,2,0,0,0,0,0,3,0,0,88.24
ATT-007029,EMP-0187,2026-05,1/5/2026,17,17,0,0,0,0,0,0,2,0,7,100
ATT-007030,EMP-0188,2026-05,1/5/2026,17,14,0,0,3,0,0,3,1,0,0,82.35
ATT-007031,EMP-0189,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,2,0,100
ATT-007032,EMP-0190,2026-05,1/5/2026,17,12,1,4,0,0,0,4,0,0,0,70.59
ATT-007033,EMP-0191,2026-05,1/5/2026,17,14,0,0,0,3,0,3,4,0,23.5,82.35
ATT-007034,EMP-0192,2026-05,1/5/2026,17,7,0,10,0,0,0,10,0,0,0,41.18
ATT-007035,EMP-0193,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,7,100
ATT-007036,EMP-0194,2026-05,1/5/2026,17,8,0,9,0,0,0,9,0,0,0,47.06
ATT-007037,EMP-0195,2026-05,1/5/2026,17,7,0,10,0,0,0,10,0,0,25,41.18
ATT-007038,EMP-0196,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007039,EMP-0197,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,23.5,100
ATT-007040,EMP-0198,2026-05,1/5/2026,17,17,0,0,0,0,0,0,6,0,0,100
ATT-007041,EMP-0199,2026-05,1/5/2026,17,17,0,0,0,0,0,0,3,1,5.5,100
ATT-007042,EMP-0200,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007043,EMP-0201,2026-05,1/5/2026,17,12,2,0,3,0,0,3,5,0,0,70.59
ATT-007044,EMP-0202,2026-05,1/5/2026,17,17,0,0,0,0,0,0,4,0,0,100
ATT-007045,EMP-0203,2026-05,1/5/2026,17,15,1,0,1,0,0,1,0,0,10.5,88.24
ATT-007046,EMP-0205,2026-05,1/5/2026,17,7,0,7,3,0,0,10,0,0,0,41.18
ATT-007047,EMP-0206,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,25,100
ATT-007048,EMP-0207,2026-05,1/5/2026,17,15,1,1,0,0,0,1,3,0,21,88.24
ATT-007049,EMP-0208,2026-05,1/5/2026,17,17,0,0,0,0,0,0,2,0,9.5,100
ATT-007050,EMP-0209,2026-05,1/5/2026,17,17,0,0,0,0,0,0,4,0,5.5,100
ATT-007051,EMP-0210,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,13,100
ATT-007052,EMP-0211,2026-05,1/5/2026,17,17,0,0,0,0,0,0,5,2,0,100
ATT-007053,EMP-0212,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,8,100
ATT-007054,EMP-0213,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007055,EMP-0214,2026-05,1/5/2026,17,12,0,0,0,4,1,5,0,0,0,70.59
ATT-007056,EMP-0215,2026-05,1/5/2026,17,16,1,0,0,0,0,0,0,0,0,94.12
ATT-007057,EMP-0216,2026-05,1/5/2026,17,17,0,0,0,0,0,0,5,0,0,100
ATT-007058,EMP-0217,2026-05,1/5/2026,17,13,0,4,0,0,0,4,0,0,20,76.47
ATT-007059,EMP-0218,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007060,EMP-0219,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007061,EMP-0220,2026-05,1/5/2026,17,17,0,0,0,0,0,0,5,4,2.5,100
ATT-007062,EMP-0221,2026-05,1/5/2026,17,17,0,0,0,0,0,0,3,0,0,100
ATT-007063,EMP-0222,2026-05,1/5/2026,17,17,0,0,0,0,0,0,3,4,0,100
ATT-007064,EMP-0223,2026-05,1/5/2026,17,17,0,0,0,0,0,0,3,0,12,100
ATT-007065,EMP-0224,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,4,9.5,100
ATT-007066,EMP-0225,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,2.5,100
ATT-007067,EMP-0226,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,4,7,100
ATT-007068,EMP-0228,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007069,EMP-0229,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,4,0,100
ATT-007070,EMP-0230,2026-05,1/5/2026,17,15,2,0,0,0,0,0,0,0,0,88.24
ATT-007071,EMP-0231,2026-05,1/5/2026,17,12,2,0,0,0,3,3,3,0,0,70.59
ATT-007072,EMP-0232,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,11,100
ATT-007073,EMP-0233,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007074,EMP-0234,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,18,100
ATT-007075,EMP-0236,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007076,EMP-0237,2026-05,1/5/2026,17,11,0,6,0,0,0,6,0,0,6,64.71
ATT-007077,EMP-0238,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007078,EMP-0239,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007079,EMP-0240,2026-05,1/5/2026,17,15,0,0,2,0,0,2,1,0,0,88.24
ATT-007080,EMP-0241,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,3,2.5,100
ATT-007081,EMP-0242,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,25,100
ATT-007082,EMP-0243,2026-05,1/5/2026,17,17,0,0,0,0,0,0,4,0,0,100
ATT-007083,EMP-0244,2026-05,1/5/2026,17,17,0,0,0,0,0,0,4,1,0,100
ATT-007084,EMP-0245,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007085,EMP-0246,2026-05,1/5/2026,17,11,0,6,0,0,0,6,6,0,0,64.71
ATT-007086,EMP-0247,2026-05,1/5/2026,17,17,0,0,0,0,0,0,3,0,9.5,100
ATT-007087,EMP-0248,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,2,6,100
ATT-007088,EMP-0249,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007089,EMP-0250,2026-05,1/5/2026,17,15,2,0,0,0,0,0,0,0,6,88.24
ATT-007090,EMP-0251,2026-05,1/5/2026,17,16,1,0,0,0,0,0,0,0,25,94.12
ATT-007091,EMP-0252,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,1,0,100
ATT-007092,EMP-0253,2026-05,1/5/2026,17,8,0,6,0,3,0,9,0,0,0,47.06
ATT-007093,EMP-0254,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,18.5,100
ATT-007094,EMP-0255,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,4,10.5,100
ATT-007095,EMP-0256,2026-05,1/5/2026,17,10,0,6,0,1,0,7,0,0,0,58.82
ATT-007096,EMP-0257,2026-05,1/5/2026,17,17,0,0,0,0,0,0,1,0,0,100
ATT-007097,EMP-0258,2026-05,1/5/2026,17,15,0,0,0,0,2,2,0,1,10.5,88.24
ATT-007098,EMP-0259,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007099,EMP-0260,2026-05,1/5/2026,17,7,0,10,0,0,0,10,4,0,0,41.18
ATT-007100,EMP-0261,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,16,100
ATT-007101,EMP-0262,2026-05,1/5/2026,17,14,0,0,3,0,0,3,0,0,0,82.35
ATT-007102,EMP-0263,2026-05,1/5/2026,17,17,0,0,0,0,0,0,4,0,0,100
ATT-007103,EMP-0264,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007104,EMP-0265,2026-05,1/5/2026,17,17,0,0,0,0,0,0,2,0,4.5,100
ATT-007105,EMP-0266,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007106,EMP-0267,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007107,EMP-0268,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,2,0,100
ATT-007108,EMP-0269,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007109,EMP-0270,2026-05,1/5/2026,17,17,0,0,0,0,0,0,1,0,0,100
ATT-007110,EMP-0271,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007111,EMP-0272,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,7.5,100
ATT-007112,EMP-0274,2026-05,1/5/2026,17,17,0,0,0,0,0,0,1,4,17.5,100
ATT-007113,EMP-0275,2026-05,1/5/2026,17,15,0,0,0,0,2,2,0,0,0,88.24
ATT-007114,EMP-0276,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007115,EMP-0277,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007116,EMP-0278,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,2,0,100
ATT-007117,EMP-0279,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,2,15.5,100
ATT-007118,EMP-0280,2026-05,1/5/2026,17,17,0,0,0,0,0,0,1,0,0,100
ATT-007119,EMP-0281,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,3.5,100
ATT-007120,EMP-0282,2026-05,1/5/2026,17,17,0,0,0,0,0,0,3,0,20,100
ATT-007121,EMP-0283,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,4.5,100
ATT-007122,EMP-0284,2026-05,1/5/2026,17,17,0,0,0,0,0,0,4,0,0,100
ATT-007123,EMP-0285,2026-05,1/5/2026,17,17,0,0,0,0,0,0,1,0,10,100
ATT-007124,EMP-0286,2026-05,1/5/2026,17,17,0,0,0,0,0,0,1,0,22,100
ATT-007125,EMP-0287,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007126,EMP-0288,2026-05,1/5/2026,17,9,0,7,1,0,0,8,0,0,0,52.94
ATT-007127,EMP-0290,2026-05,1/5/2026,17,13,0,4,0,0,0,4,0,0,0,76.47
ATT-007128,EMP-0292,2026-05,1/5/2026,17,17,0,0,0,0,0,0,1,0,0,100
ATT-007129,EMP-0293,2026-05,1/5/2026,17,9,0,8,0,0,0,8,0,0,3,52.94
ATT-007130,EMP-0294,2026-05,1/5/2026,17,16,1,0,0,0,0,0,0,0,0,94.12
ATT-007131,EMP-0295,2026-05,1/5/2026,17,17,0,0,0,0,0,0,1,0,0,100
ATT-007132,EMP-0296,2026-05,1/5/2026,17,13,0,4,0,0,0,4,0,0,0,76.47
ATT-007133,EMP-0297,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007134,EMP-0298,2026-05,1/5/2026,17,17,0,0,0,0,0,0,3,0,0,100
ATT-007135,EMP-0299,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,22,100
ATT-007136,EMP-0300,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007137,EMP-0301,2026-05,1/5/2026,17,11,0,6,0,0,0,6,5,0,22.5,64.71
ATT-007138,EMP-0302,2026-05,1/5/2026,17,15,2,0,0,0,0,0,2,0,0,88.24
ATT-007139,EMP-0303,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007140,EMP-0305,2026-05,1/5/2026,17,12,0,5,0,0,0,5,4,4,0,70.59
ATT-007141,EMP-0306,2026-05,1/5/2026,17,12,0,5,0,0,0,5,5,0,0,70.59
ATT-007142,EMP-0307,2026-05,1/5/2026,17,13,0,1,0,3,0,4,0,0,0,76.47
ATT-007143,EMP-0308,2026-05,1/5/2026,17,17,0,0,0,0,0,0,1,0,25,100
ATT-007144,EMP-0309,2026-05,1/5/2026,17,6,0,8,3,0,0,11,0,0,0,35.29
ATT-007145,EMP-0310,2026-05,1/5/2026,17,17,0,0,0,0,0,0,6,0,0,100
ATT-007146,EMP-0311,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007147,EMP-0312,2026-05,1/5/2026,17,15,0,0,2,0,0,2,5,0,3.5,88.24
ATT-007148,EMP-0313,2026-05,1/5/2026,17,14,1,2,0,0,0,2,0,0,18,82.35
ATT-007149,EMP-0314,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007150,EMP-0315,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007151,EMP-0316,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007152,EMP-0317,2026-05,1/5/2026,17,9,0,7,0,1,0,8,0,0,20,52.94
ATT-007153,EMP-0318,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007154,EMP-0319,2026-05,1/5/2026,17,17,0,0,0,0,0,0,1,0,0,100
ATT-007155,EMP-0320,2026-05,1/5/2026,17,17,0,0,0,0,0,0,1,0,24,100
ATT-007156,EMP-0321,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,1,0,100
ATT-007157,EMP-0322,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007158,EMP-0323,2026-05,1/5/2026,17,17,0,0,0,0,0,0,2,0,14.5,100
ATT-007159,EMP-0324,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007160,EMP-0325,2026-05,1/5/2026,17,17,0,0,0,0,0,0,3,0,0,100
ATT-007161,EMP-0326,2026-05,1/5/2026,17,6,2,9,0,0,0,9,0,0,0,35.29
ATT-007162,EMP-0327,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007163,EMP-0328,2026-05,1/5/2026,17,10,0,7,0,0,0,7,3,1,0,58.82
ATT-007164,EMP-0329,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007165,EMP-0332,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007166,EMP-0333,2026-05,1/5/2026,17,17,0,0,0,0,0,0,6,0,8,100
ATT-007167,EMP-0334,2026-05,1/5/2026,17,9,0,8,0,0,0,8,5,0,0,52.94
ATT-007168,EMP-0335,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,1,21.5,100
ATT-007169,EMP-0336,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007170,EMP-0337,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007171,EMP-0338,2026-05,1/5/2026,17,15,0,2,0,0,0,2,0,1,0,88.24
ATT-007172,EMP-0339,2026-05,1/5/2026,17,17,0,0,0,0,0,0,5,4,0,100
ATT-007173,EMP-0340,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,5,100
ATT-007174,EMP-0341,2026-05,1/5/2026,17,9,1,7,0,0,0,7,0,0,0,52.94
ATT-007175,EMP-0342,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,3.5,100
ATT-007176,EMP-0344,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,21.5,100
ATT-007177,EMP-0346,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,14.5,100
ATT-007178,EMP-0347,2026-05,1/5/2026,17,15,0,2,0,0,0,2,0,0,14,88.24
ATT-007179,EMP-0348,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007180,EMP-0349,2026-05,1/5/2026,17,15,2,0,0,0,0,0,0,2,0,88.24
ATT-007181,EMP-0350,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,8.5,100
ATT-007182,EMP-0352,2026-05,1/5/2026,17,13,0,4,0,0,0,4,4,0,0,76.47
ATT-007183,EMP-0353,2026-05,1/5/2026,17,5,0,9,3,0,0,12,0,0,0,29.41
ATT-007184,EMP-0354,2026-05,1/5/2026,17,16,1,0,0,0,0,0,0,4,0,94.12
ATT-007185,EMP-0355,2026-05,1/5/2026,17,13,0,2,0,2,0,4,0,0,14,76.47
ATT-007186,EMP-0356,2026-05,1/5/2026,17,14,0,0,3,0,0,3,0,3,0,82.35
ATT-007187,EMP-0357,2026-05,1/5/2026,17,17,0,0,0,0,0,0,5,4,4,100
ATT-007188,EMP-0358,2026-05,1/5/2026,17,14,0,3,0,0,0,3,5,0,0,82.35
ATT-007189,EMP-0359,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,1,6,100
ATT-007190,EMP-0360,2026-05,1/5/2026,17,17,0,0,0,0,0,0,1,0,0,100
ATT-007191,EMP-0361,2026-05,1/5/2026,17,16,0,0,0,0,1,1,0,0,0,94.12
ATT-007192,EMP-0363,2026-05,1/5/2026,17,17,0,0,0,0,0,0,1,0,22,100
ATT-007193,EMP-0364,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,0,100
ATT-007194,EMP-0365,2026-05,1/5/2026,17,15,1,0,0,0,1,1,6,0,0,88.24
ATT-007195,EMP-0366,2026-05,1/5/2026,17,17,0,0,0,0,0,0,0,0,13.5,100
ATT-007196,EMP-0367,2026-05,1/5/2026,17,17,0,0,0,0,0,0,6,2,0,100
ATT-007197,EMP-0368,2026-05,1/5/2026,17,17,0,0,0,0,0,0,3,0,0,100
ATT-007198,EMP-0369,2026-05,1/5/2026,17,13,0,4,0,0,0,4,1,0,19.5,76.47
ATT-007199,EMP-0370,2026-05,1/5/2026,17,11,2,4,0,0,0,4,0,4,11.5,64.71
